name,2023-09-26,2023-09-27,2023-09-28,2023-09-29,2023-09-30,2023-10-01,2023-10-02,2023-10-03,2023-10-04,2023-10-05,2023-10-06,2023-10-07,2023-10-08,2023-10-09,2023-10-10,2023-10-11,2023-10-12,2023-10-13,2023-10-14,2023-10-15,2023-10-16,2023-10-17,2023-10-18,2023-10-19,2023-10-20,2023-10-21,2023-10-22,2023-10-23,2023-10-24,2023-10-25
MDEX,143680.0656739559,144516.22547376968,119204.9382537222,164799.9598739211,111640.99867714215,151656.59276570872,121805.22535700904,149559.55269444437,149559.55269444437,0.0,56642.30744126184,124778.1665479644,216951.7224450354,264212.4128859321,435353.79629629606,339585.4111900241,317210.96297528327,516854.0889004787,203011.6298883432,269203.2462739538,489181.57849891344,356557.7584040423,207397.77473469445,233741.1103050537,248456.1211406635,174867.2179202559,221068.0166741266,408020.96446355234,1502239.2475701526,594146.7028132607
Megaton-Finance,97857.3634,82557.4731,29902.995,49828.138,45290.701,49711.5479,60055.4648,18833.0311,28743.3949,48061.8785,31116.53,31862.0879,81451.5534,36499.9228,12220.4623,19999.5353,24671.4178,36915.4928,57192.0803,134905.0264,149292.5244,178813.402,243764.6631,227297.4134,98427.4986,47107.9266,55878.6889,62162.1514,58427.0618,47388.0578
Meridian-Trade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MERLIN-DEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meshswap,67202.0631,87640.8249,136986.5599,139969.3573,84524.5666,209100.6478,187100.5578,197775.996,356433.8004,156296.3886,145197.2879,127537.0838,96201.9965,163287.864,151770.8286,292284.46,154927.2148,114507.4847,69813.9791,79263.8325,206691.0487,99794.7778,84419.2766,110945.0389,181695.1923,180228.3934,268287.1414,490951.111,460621.7208,340267.4893
MetaTdex,13944124.59873,14854098.20245724,14252128.586034,14729198.868062,14701492.505644,14435156.897702,14659888.611852,14421781.669308,14579170.319038,14448473.729512,15036131.695204,14980135.969834,15176081.347142,12894240.22024,12698053.862428,13706071.315442,14504191.896818,14658050.237894,12236167.88339,6524461.099548,10878337.76423,3.5652,182.49082284,443.57889516,1508.20815,7644072.326078,14594305.076094002,13976717.50615,12870748.341916,14030197.423162
Metavault.Trade,451643.088235561,169141.54183827832,70065.46093925527,666919.4441331924,286582.38388069486,623506.8329920636,528348.1992790042,296028.7188380789,369672.07244027633,255040.309911412,301932.8486970373,25394.50624383532,43451.86094504839,591946.742983335,536134.6532028881,231661.9217448359,747661.005202636,925685.4855074264,235848.5100981169,137311.0735209779,2369378.845904658,322072.9064817429,118548.23349971882,22715.386476478445,259800.1543475482,339896.39267618686,154800.9045313725,745761.2068144361,846282.7904928995,30882.511878716214
Metropolis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MiaSwap,962.4867175012952,3666.225174135499,5150.843772065031,1321.880519757215,770.8422275673754,1322.4288111214205,1974.4592205571685,4386.431418554906,505.0952492449202,948.8143721509498,536.1485510837656,2456.3649899093166,1808.131362656172,777.9983183474852,3884.903405344369,1526.4300331035452,708.2076183966632,377.9280883101332,1041.3519331305122,1412.7761706105196,483.75655290078026,983.617365126702,353.77208244579845,723.4580973864661,578.8985604979371,1683.2052817703552,562.6493167568083,880.4902833273592,2451.348364701568,788.6165416561462
Mimo,14744.62906895916,26143.496495166102,15549.11243150154,14364.404476938444,11490.697373740128,203577.6254618333,367866.4181835228,63164.34359826814,111235.7204685931,48166.57482725895,25553.362344223173,25583.47540246401,126853.67209599933,135115.42344877232,45076.09722311989,64909.18074196237,55612.73752111099,53982.90452337152,46701.48107607006,50658.9430829512,68474.52373395662,45728.110469336905,47987.39072913262,24336.35223043432,21372.802952102385,25919.61916477756,42363.71487915884,61797.688224580445,167102.8083086399,43121.24114170532
Minswap,1674058.9434711093,1654585.81562691,1677375.345631369,3525026.786373104,1950182.9612488963,3141843.861802588,3419618.3944865065,2732170.975663809,2111748.433481801,2118662.901831299,1843886.1519107989,1685218.9900600582,1768304.9986781578,2340155.612456003,2120932.6653565974,2188406.8331542034,1782890.5325239855,1823128.4712235013,3110594.556619659,2344791.753299943,2549548.717465604,1861227.2688941527,1803913.8914497104,1715343.3470178307,2261520.05308391,1676241.6654532328,1439218.9677299135,2028054.8592655768,2875138.000790736,2667795.08101043
MistSwap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MM-Finance-Arbitrum,805.8726906379699,2342.65151736022,4793.719672662266,4562.090494095279,1941.517271405528,2692.4856348030107,4819.669146280589,983.9547063817448,3233.249614418967,2350.5857222686163,3703.798759366746,2310.4744601658267,924.808794899384,5021.290384868138,1275.8548887916634,2036.1717810740504,1690.3952861334478,3646.102503483892,633.9841101905486,817.2553218237363,3993.3191575365177,1537.486400673656,1098.018681213942,1671.055000873889,2987.519689006428,2553.2011121673168,3837.8416710009215,8566.29267154641,9839.221491705628,3509.1073780871707
MM-Stableswap-Polygon,4283.5955006909935,6827.458877310537,7766.221054270273,4129.7772414814335,4988.791230988306,14000.69373611052,42095.761597878685,7479.030477900945,11629.71635145612,19277.44406188028,8461.879033725661,7321.02249521635,6591.560902522492,22558.1870272204,10323.951447941345,12313.425927218,6259.711412686333,6372.0211118304505,3194.9536291659847,8692.523079324279,16524.190901531434,6558.054053668887,16752.77312170345,12546.806452018158,8651.897116237156,9649.44117131243,22112.252724179416,29359.73216554844,38558.593187830185,13811.780226982555
Mobius-Money,127.62989997753462,0.0,0.0226877840035816,21.62454848033312,14.069165637003364,124.52448268718454,55.249511086388935,44.501870724322245,68.26829675564917,0.0198824069379914,31.778622145387203,120.89470696152824,6.776991104209362,93.14898548432132,0.0115810379869387,23.85330348037574,14.915455107474584,12.484091035924155,13.705559065039765,7.154832327385527,57.472050617731625,30.681985215939253,15.339410952219756,16.788555585354445,43.121248318534576,107.01746276187129,100.58821993476154,165.63052739877514,1761.1939566926706,361.5229911305
MojitoSwap,2318.6453633159085,3908.008679262493,9955.435030260429,1765.211710598912,2906.1156867851896,10054.13948366354,11587.813317929971,3426.3786421604577,3438.1995158486134,6450.324120637739,3524.6461172936174,2970.985597685289,2584.5699031764925,6712.253449921832,6298.995028935301,3138.421051889831,2121.068614023551,11772.948002040375,2018.230990663625,2661.397054765165,4917.779634980362,12098.736205305191,4139.907672430851,2881.725368288513,3644.347912448134,5028.363984084209,2032.9201956120576,10884.938026382952,15330.49147368371,4218.56736692003
Moon-Swap,2290.385593806265,3655.483686346727,2991.5640259644106,14854.190827338029,9220.68501932866,5107.185266164347,10827.09439760252,4673.868441598504,10675.84359822712,9755.542156577449,6418.631152173156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MooniSwap,19783.51403791634,21973.31025390465,31328.156758993868,21724.28342506139,31688.936839478098,19895.957891027032,35755.56830957965,16643.24679837447,26482.389868730013,20880.650306611584,9180.527306089669,7060.339188324286,15801.496981460412,29494.854665838662,30640.40432030348,19358.15019802873,51218.8118194725,20671.1519957304,33468.65574846575,14778.913743620604,35020.04022496958,41208.09415099494,52173.8859620345,178703.27370724615,32063.355585180783,42004.44524945873,31154.537350778894,65626.75792683553,66275.2024076018,36641.5303009799
Morpheus-Swap,3584.0003410010167,2924.658284349284,2872.02852619528,3726.222066871917,5777.933898337409,6988.144040156287,5311.540474085277,7513.468218530015,7848.96082604852,3161.8225912417047,3305.568365938172,2792.143960866832,2921.925883730482,6677.453288551658,12185.904980134694,5648.257863163264,4986.820883209162,6645.2516821160525,3701.441830604047,5524.5183681337785,4399.046371325011,6871.700174742861,5407.695829675268,4154.762833672843,63200.01937460826,12448.08415609399,6790.27034776202,25285.43994119513,29854.895933623902,23308.28084763776
Morphex-V2,26875.25603066606,131338.94679455733,99796.67494324662,287874.033970434,197823.80773493627,439524.1058165168,501652.110018844,129567.211620325,272669.23309671466,123953.98340907467,117335.83875637456,78295.16801338355,123304.9060410426,532010.5973354925,275695.67840380914,388250.3118535652,344626.27430841007,199720.60766023755,72845.57533258626,120431.49379261683,893749.5944462384,606506.1218856581,150949.05796475685,438798.0179517663,405626.5142098916,843704.5294192645,723104.5087668344,3106637.324622861,1752138.4717911296,763286.2493966152
Morphex-V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MuesliSwap,174251.38737059425,189966.21286651303,173160.61528948302,246258.63191695017,248872.5448836013,648313.3969876099,347365.8539493599,245158.11153322307,232609.26783374103,180840.481780124,241560.29330032883,288632.04904877505,526420.6363722574,489835.2087710849,597513.7296361484,550128.9517320471,603075.2474826839,656034.1963837405,277299.96572564833,197357.59660261663,632894.5065113938,239229.80207250387,547576.4239795688,327041.200081841,268310.8062089489,373350.5269527669,300992.2774317561,186370.6336225705,530745.0080456556,277322.080637472
Mummy-Finance,864999.0098928841,1211921.2597496058,2163442.835496695,2115491.059900532,1878150.514996645,4717625.591135488,5014196.568795407,2336242.3945156075,3147124.034933189,1658038.9489130513,1953874.190060376,459622.3231757591,1077596.4366442617,1718756.014896635,283483.8739858448,642854.5945747508,626371.9658302341,412999.6823487242,76871.56433812855,134586.76165743952,1903464.42213154,796785.5713336992,563048.3469860066,873025.3175951273,1068809.215062904,1840403.931850559,1715277.6267679706,7323610.041289991,2015584.729936142,1411312.4531988716
Mute.io,1088171.33494371,1309780.7092007278,1234045.7336786566,1205464.031527411,1061260.621990507,1326726.8107037556,1017541.999684573,1007266.5182886082,1012530.9784287956,1111313.3905966373,1119203.7686954392,1086560.7934675142,1045492.1272069924,988896.4636156954,942963.9680584276,1096255.875563542,665645.005802491,824240.317692888,869537.0315920275,844676.7049961723,1115758.9361377584,770670.1534330982,811312.1292481835,770755.251834449,702758.6516811494,743582.430834995,716950.4893423833,987170.19308066,945168.2130327215,747562.068537058
mySwap,1407686.0303223822,1654098.989002155,1455838.2533546744,1352610.4582038124,1525183.894167335,1452410.4818328056,1236177.9208930472,1174043.3656090673,1174224.3697850476,1084079.2656353388,1174058.5664909177,1143151.679870828,1103904.9174719746,1144087.3287992466,1376404.134828356,1002902.4153738774,982848.6629267802,1047944.1208849708,1040430.2284474266,919199.5196185656,1014891.3078729468,1198541.6859085246,1026856.1327289218,972551.980384568,866134.1965019454,940128.1029437964,1031900.0874154686,932645.815817423,980578.3957745295,1292564.0659856163
Native,2082900.4406425783,1547448.6153473982,3495405.62790525,3300278.784236243,2341487.4568020087,2192345.317349779,4226206.504548651,758497.1025621566,2141960.4196792264,1414942.1387106215,1117240.4074781411,1106930.1666928984,1091835.492975637,5525414.783879279,4831562.451290887,4342037.662296406,4530868.713618255,4005292.13365048,2944160.265067713,1590464.37691441,3823796.94167732,3067035.5757471626,3137188.7786301407,3931964.068976901,8107874.523196464,6752475.227853634,5913393.707551575,10776908.794111462,12449747.826557232,7767053.339317676
Nether.Fi,51460.57277440005,379239.3955844449,390244.73807895056,403968.1797855313,119245.74712141004,277874.25099725334,687163.8691686016,141679.7090399293,333952.5489824499,267206.88284600404,269245.41095672967,3153.978644331083,134951.2998583027,431432.656985623,362535.5727656469,432815.660037216,271984.75225315645,471149.3035310325,137051.20644541242,69025.93388467997,532335.405275822,279238.8724351684,284597.0889060528,100488.4603406696,155000.11271075378,47043.20934229786,211910.23458796385,876807.4635506668,971771.9109445524,313928.75286820263
NetSwap,106225.59249889068,89202.25606869311,66236.86295712748,84024.70203316856,56396.00325180795,103042.9923312969,100399.78656470594,57996.037673398445,127697.90256897736,102846.59565267844,326981.61729647394,55698.41987205134,129370.7716813341,125427.3063834685,79186.3282893546,42575.68160282179,73013.69028844066,123593.84254524008,106097.48016639208,98129.53168074314,109611.09375871092,80135.1106727257,84358.13710705994,46837.68122686919,118386.13304365186,94029.59307417704,64999.41100040474,285914.7491021937,213133.97961634124,162027.53605612475
Nomiswap,56850.69673811945,80939.90302611745,93871.57827479024,123884.90342615164,38585.735470518994,86887.92018313863,99340.60904264735,58377.05856218552,73500.58755034459,73502.76228441493,71115.0294390403,59959.005542352905,53039.47682129143,86000.00761532683,93092.74787903269,69238.87206070393,51650.54277416501,47464.44800000767,47745.99936495268,67904.33463613392,233279.6334705729,108848.82223221762,68797.2046776088,77499.52379025715,93094.79982445636,66048.57189024749,109317.86867653372,352249.86752494104,496017.6662122072,144708.09316821533
OKCSwap,32097.24773806504,106862.21754827395,94756.28489712208,98006.05893868345,38175.50864185317,87424.33445235516,192925.72279958683,61454.92594622236,79524.89065282093,74974.99210423445,123137.8239707118,43368.16946238762,35107.38828065395,85010.47542125927,92275.353368524,109485.959759211,96784.74795842156,106972.21414160448,21964.489700844755,32539.947007251663,294455.2322621619,139207.43165388223,112913.57008441052,84680.59549587932,221578.3814085681,101733.21211898763,94603.82258834277,322154.78943856584,773410.0581320608,307740.8087446036
OnePunchSwap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OolongSwap,1139.305731302451,114.56066716783953,464.0142522369481,227.5908584382693,662.1981733045544,74.53629041893534,780.9398735248491,140.04607019396266,896.8086179219473,4196.644980262958,4645.060022309758,294.7083611980568,4.993700112927779,1675.5304025587875,4510.333251498152,884.6485449888629,39.10262307375005,1212.4478557472833,53.62576106396864,5.376043829601246,912.8577590955692,24.24594624213672,20407.767015433496,6828.376068995662,913.1215488848394,1959.9552937365115,1089.5415377321824,1551.808827174554,5278.340210862429,1977.859137168152
OpenBook,1309526.1791460384,1370909.1917612825,1948779.8201308344,2571762.7032068884,2588050.755449876,4882927.48818488,5738470.90914283,4255934.381988422,3397124.7540116315,2142954.724029564,2362331.321941839,1681856.949870155,1644462.6990903886,3857124.268197567,1767859.4333103397,542770.0358833014,2625992.342687757,2476779.211659168,1077602.7888654636,1396208.46248436,5008571.406002164,3592812.5598792224,1873717.8447663293,2314476.586596877,7489796.2378597725,2926408.122916297,3155168.796412661,7988352.254489269,10758701.45468308,10244117.575695742
OpenLeverage,39573.31471188789,174018.50057287584,182910.2504425911,154418.84304567744,38357.71207237309,85825.29419436298,381978.2983287392,259633.712208942,664075.6059927908,244089.67480739325,321572.9584704734,10935.557345088486,13175.146077455756,42549.60511759365,63889.88373262469,3215.4587653149174,45738.908780538935,35962.21860682824,5067.451408308098,73224.44691523712,74690.31514070989,11596.761109409565,2871.3800497895604,6393.807794728383,31576.24327227562,39079.38058582821,4553.640306455578,16724.813452185732,16657.32905842235,13199.728251160635
OPX-Finance,42193.71885892027,27727.912210762195,10219.60429327569,49302.228007046666,13036.358555000004,428701.9746083194,486186.0535215528,78884.99882670178,40458.2049048858,162544.7501690851,243174.8080609781,3332.6600894389207,3282.440234272241,40395.60561792702,77719.32541835848,198894.64614901887,55792.86830622033,122838.78046468628,0.0,2121.3427346551484,1047921.9972808316,32956.40060337083,117412.67035368975,42795.34727083365,181906.9087266465,56847.77367268626,36849.00283484336,1090318.1829400582,938326.2237076832,254022.7279152868
OraiDEX,111050.0,148331.0,119863.0,31986.0,31986.0,31986.0,31986.0,31986.0,46126.0,46520.0,39717.0,40493.0,38167.0,81935.0,68845.0,89466.0,127072.0,124767.0,52188.0,27711.0,39794.0,81197.0,102443.0,53959.0,51570.0,75418.0,75489.0,63832.0,116698.0,325869.0
Orca,8049446.6268727165,8049446.6268727165,8049446.6268727165,8049446.6268727165,8049446.6268727165,8049446.6268727165,8049446.6268727165,8049446.6268727165,21760252.24696362,16594618.732193328,41579938.92510771,12379847.630660094,15779180.923534362,17887532.9503461,14082280.603616968,15665480.625449937,12195848.272866618,9612990.103536569,8024284.593238167,6628899.459175958,29922811.966316976,22282459.1915535,12733203.337636337,20486821.96211507,28191443.433624387,29593044.24131532,24197080.64764393,42997795.65096381,50414028.86525903,52889432.64676809
Orderly-Network,140344.32141621,367454.95925606,336289.10033108,332266.39734847,195456.79791216,916177.27982574,782489.97381498,176787.207977,329511.99064173,326813.03983727,252328.64089451,207502.67669914,141316.49877852,1496436.43438459,294498.23644695,714966.26961417,620336.61212804,787120.05306455,103080.00961448,352925.41918439,6584277.95013194,617684.74251868,673819.44202315,801334.67983334,1373836.42440974,253982.02949134,763047.95335729,5794449.40622128,6627580.94046015,1200841.36360455
Osmosis-DEX,5791120.273226704,7192520.0,5481574.197206882,4825175.0,5523556.99585213,6446524.712947794,8295054.0,5035008.234566491,7168801.0,5512700.0,5873089.122516084,7281028.0,5854166.0,7238882.082746742,11149683.0,6144253.568293205,7579269.0,5136970.6222741855,2596921.0,6459290.0,7107631.789837132,4012789.9731742246,4202809.182604431,5122985.0,5912198.0,4060785.440299119,3732443.0,8157485.0,10495682.0,6695525.457086783
Oswap-AMM,649.5256320504562,79.44497863088857,9036.67271637047,1607.0507455061131,840.4747195080218,1987.77991277319,2746.4282856026184,877.5848370724268,306.7197406605161,2514.783546296784,2255.318225874135,2034.3106719280363,399.7730788615709,1079.2980659573836,1505.3146526983016,2110.6386135845823,7043.298938153727,1742.4192416318965,406.2719811527512,1362.152049451001,651.2106189324385,2837.280493599249,3964.530593728464,422.8716385374851,2400.0873227797065,456.0352380105331,1118.1940091906745,2801.561936231339,50621.58353172564,11227.6416630696
Pact,92104.19193635,130782.71324041,41723.39658241,147294.0755544,129636.33636424,479817.6803214,177026.08764749,290404.5817333,134385.351222,98131.14990957,100876.12167436,73799.00046223,310724.62102888,216785.20875935,104473.43571566,203133.09719904,112106.23752669,443813.91653974,247459.76934458,45899.97496339,291145.74453199,202828.99503402,177828.14651888,115434.66220575,154778.31716363,86534.5841454,53071.19472562,102231.24522339,367092.13670036,239695.32423697
PadSwap,3734.932394862548,900.2304118248132,1735.647236274101,2355.1501888258795,1618.1613218051443,910.6755801441508,3620.77053201385,422.9578772527985,560.9608528785222,2435.6061739708566,2839.644399207261,989.9339683886031,1931.966433442056,3923.220224328709,3109.1400019079283,2461.036094011849,506.5701403525335,671.9109332715175,985.7240027455648,2437.715186834896,2343.758102665543,1054.22779947049,1014.4925213845002,7831.164178310702,1486.244191461038,3915.445902252092,1460.4179959189337,1130.548762900116,631.02834606962,2071.1568133011933
Paint-Swap,161.70001456665003,544.1630985195168,348.28799339933994,222.78922568935,789.3532932001315,267.70021586435576,437.5752515311,419.44609744596,589.39897530096,361.11493189336,444.96588828272,858.5809196853601,176.62167945624998,635.0117740721699,155.87045378624,370.74053827258,337.5789547614,203.46284049091,636.3515464255299,1476.776868604373,905.9298021736,48.37732187173,401.04589437404,1037.8141761269374,226.99277238365,923.74051486473,692.98018966119,650.96873201888,648.3263100321599,382.93921596552
Pandora-Swap,376.3541473758093,44.45244483093158,6.370711529178855,9.25537647756028,9.477209495849504,24.360463933953728,5.516926530774071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pangea-Swap,160506.7433617256,69985.0233693492,68907.09437421593,96917.36865928664,69413.60688672986,83878.62844780413,104465.4146592877,70868.37657597361,154886.7659803873,180659.0962447922,301278.0509752726,211733.8226969698,79684.53282861075,139296.9057146795,117927.1147255361,161220.0608217757,83661.76200786943,163297.7124145815,96805.72727854186,149803.9140267,149396.2257282468,83436.21761588886,51835.03476602189,67028.24479878185,79897.96393773385,36515.95502170454,43250.92302132157,67835.28417975988,99773.1926008792,72498.6508994885
Pangolin,322852.2087726021,548596.771587778,382235.8120696613,425915.66245317645,234722.5169132198,614049.1912011927,610796.1987160518,308387.25394698314,1242920.910611139,1056837.3459329512,808998.904699578,1341261.7158394002,396766.3097161044,549848.0073551724,319857.9519320402,351055.38857476634,382845.0898288833,214832.956774062,281363.3347447552,184110.9184611956,641755.4822166002,331986.51111011347,389381.3892716359,395251.7606393043,392844.2122548229,491978.1854951744,724397.2251801139,1264773.251186625,2284370.442900332,1181338.6333822748
PayCash,59563.4901,111596.8127,30198.3199,92564.8828,31310.9846,46822.3529,1079121.8834,409984.518,181648.7509,37772.6941,277167.8853,158374.9639,826720.0261,484251.0457,1024190.8279,158285.6006,140720.6608,158031.1122,91052.3217,217261.8579,171895.3234,21325.6883,30581.2713,61460.7054,153071.2585,204051.0717,288509.2573,729180.9378,9583679.0833,1010153.2702
PearlFi,885.5356863717137,1993.4407667279145,2128.7771114132047,907.868042847262,1688.6498255249744,1662.8377005581149,1200.5420434726348,623.8294452180852,700.1225493715449,495.3135119666808,929.891638531742,160.06903062964076,426.7080444413021,537.8906850935391,240.9618620477834,25653.31723785056,7319.015532796132,2708.5285756236126,455.206761857184,357.60093678042074,258.0593372779712,1615.1395802963748,252.47036108500515,248.058814519312,148.6631660597642,1576.5862050550916,951.1412666386548,539.4110551735846,1333.4799162157797,2623.706208927116
PegaSys-V2,4457.292374552446,537.9995600678375,979.2969384234518,1023.5872715009008,61.62103290216641,1680.4988919612174,189.28792861044843,243.7006549866302,829.0625047900227,1182.9332901531025,8828.917236196081,36.05158920973149,4339.94949541241,720.9644993484299,1204.4821267097293,397.76413854928944,2083.553104764487,74.10100825069117,165.82651995628387,1456.970571855581,9712.555234377793,22892.280654834845,4377.976828034862,11341.5174225706,28653.426921675447,20631.347990919192,12849.614509062523,3648.549697976314,4175.977633417005,8477.651098442588
Penguin,0.0,0.22586149326,516.1281818772719,479.244473320298,286.158880147062,0.0,297.316576307804,176.50064200846,180.872627319296,138.389369351139,0.0,265.081553796069,131.299801709184,251.4384243,2.8149782254560005,0.30499680764,1304.8571941632658,272.629726189092,21.168174622100004,178.92252860624998,44.479009690498,93.042345398856,133.37554937504,63.22198470260201,0.0,0.0,0.0,0.0,0.0,0.0
PheasantSwap,2330.159041844696,961.4012043078536,1588.2295540104458,1671.2543531776855,156.57015292140795,909.372290095907,1314.3216764044423,3398.286550456814,6413.137231955987,1817.9239159825488,3948.652780653045,658.3513883434516,1215.1114145390295,1726.886750001203,726.8670878197604,2378.143550692468,1646.873278975157,1768.1740719873524,902.9654631199944,1131.2829972142474,2494.075109277848,8352.979222574377,1395.958111249395,3574.490643858194,2003.6675795731064,2003.6675795731064,2003.6675795731064,3504.5441486483724,6257.218515847406,3365.1530726799365
PhotonSwap-Finance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PinkSwap,31.969179831765462,55.48855056344536,50.984020809459366,41.95092271080508,7.477531855906089,51.74777145177286,59.87924149515784,12.790086964324898,20.803678384161536,24.55179499791451,24.29515795554115,13.157190395475885,57.34061420712238,77.7260704606263,59.305093204596126,44.805817881383845,17.226179109466816,24.142630928807343,0.349287856782498,17349.21496729282,109.39840984460795,39.223265847981374,35.01966422212902,117.51635029457256,65.69669364558962,21.699418536506105,41.71716163738976,160.72444790693189,339.76820785705013,69.00477692472079
Pinnako,9.667291022712885,217.1312418425188,162.2019460000523,6.547911006689324,305.2349829484276,138.45679737398947,128.68373409818602,34.77640673926659,31.216809883007528,43.41332498311242,29.494640945679304,70.65264034410859,1.007445e-11,5.518997559560211,2.6355000000000002e-12,3.3625040000000003e-10,24.676554045250004,7.500000000000001e-11,0.9563195319506232,400.40886892285306,8.05314491094162,32.23400888557483,269.5516901599876,10.76315204271604,16.804739200444153,125.06273474058987,20.01859006675958,60.284261377304425,0.0,3.3474059818544823
Platypus-Finance,1482215.9146461163,435071.0958431566,1321353.853757011,681616.2668114814,1078559.7910057893,1163588.340422463,530394.7267415632,692451.7688134442,954790.6367868076,980151.7105633436,363969.72860605805,634970.895077148,1142827.4452942058,801746.8836729246,397530.399969949,1006910.0751700955,1253859.0395574905,621146.1547416381,1534869.8165184965,1117725.3492107852,1015159.1636212388,1382365.9983565302,939095.666666056,1447817.9745031183,1442836.8967711732,957837.0750644456,79350413.04981554,0.0518632430924661,0.0518632430924661,0.0944380566695833
Plenty,19121.1257913214,7347.244245407878,9809.056769682578,7672.964921380776,3654.950349369546,7646.743555227183,12105.507293872724,7620.219143962093,12874.381529633947,13157.65946556678,18542.09955565036,6395.638329948792,4584.832580173671,14555.70440080218,127850.873514301,99161.20287196088,39784.79447743092,25643.55833785771,21262.054864756832,40745.90143040358,38393.1606389148,55129.8119581308,45939.4135725431,55977.11657457432,32131.00276244416,43735.62073635841,19184.56333461209,33714.467443394366,70170.98663678764,16140.714843075735
Polkaswap,231786.73,223236.92,255158.61,255158.61,320565.59,385211.45,372112.21,283462.95,91775.41,109178.06,200540.26,452600.51,298396.99,572230.15,353944.28,331647.32,253703.14,386432.64,133996.56,214927.78,183446.65,341743.38,144647.12,174647.73,210361.78,168996.48,172485.29,171979.72,168296.57,130776.9
Polycat,3948.944372823328,5092.111699654844,8319.8009720799,4340.063072187179,6674.068219334853,11888.230369349652,10881.067843241915,12656.29478706122,17353.707932641024,7417.393900606126,9236.692746662502,5398.79503430918,7367.026983359195,10578.596095998284,6312.601623858874,8664.293909639897,6083.16125452627,7475.873489914694,20384.43615902475,6210.122322080425,14093.481635975424,4891.213178816934,4367.561259584065,7897.169797990744,11109.27315506516,10605.166947487907,16607.775233416323,43581.62044543873,33143.28837638563,18398.401837298832
PonytaSwap,5500.525242280579,3879.966781858188,2330.179689406551,753.3054294421374,39.3204251879444,1768.30183449484,24768.05002702852,120106.3889752271,119930.1478041168,121058.08562698567,124081.4726013863,80642.68164922892,121104.18746354867,36517.90535879747,29307.424427948645,26862.520365022938,24586.195538867323,24085.701209461608,21048.083991752344,10019.092021673216,3985.553392685324,25363.260804462843,64515.34475870397,66386.09242817042,68595.86049041944,67361.49032745941,68718.33202225156,67762.70812541318,68719.10193496167,72674.01661992702
ProtoFi,28444.081750057365,12622.932536814264,5681.1938679691775,10407.59044938552,16035.415343094934,12039.997310195267,15836.79373282201,13131.99436875814,12116.310803538128,5035.612292881821,3756.2739880364047,10984.03769338374,7488.332297409748,6914.95759319965,12425.507225205934,9696.48948830379,12899.345763531215,24918.86883610213,17788.301553145528,18911.32884658041,5053.768450156236,16277.617394681754,5374.420396755924,25269.27790066109,98971.41950701395,10823.550886504272,16499.739545320626,29816.91126418145,27748.182201162253,16090.0689522062
PulseX,8464401.581158511,11104952.777961057,7747677.246637283,9387127.02863108,7937585.659439569,8138588.80018957,12554784.747158203,9904176.936018135,7594093.292844943,6109868.04963506,5344969.017451385,6628238.823906004,10426438.612219922,8488804.8485933,7337263.396143705,5619924.86049041,8218928.738578466,8091432.890022024,6445559.25255328,8338525.502746437,9464619.078863475,8105667.259164871,10932322.583147151,9622309.579557233,15625521.96452621,16485036.302952211,28549909.707431104,45270677.47996085,44912813.79467149,21342192.62822351
